지역명,가게이름,별점,리뷰갯수,사장리뷰,얼마이상,소요시간
신문로2가,스시히바리,0,0,사장님 리뷰가 없어요,"15,000원 이상 배달",31분
신문로2가,뚝심한우-시청점,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
신문로2가,뚜레쥬르-종로점,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
신문로2가,3대째풍년옥설렁탕&도가니탕,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",22분
신문로2가,네네치킨-종로점,0,0,사장님 리뷰가 없어요,"16,000원 이상 배달",54~64분
신문로2가,카페샌프란시스코,0,0,사장님 리뷰가 없어요,"7,500원 이상 배달",24분
신문로2가,레몬중화요리,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
신문로2가,환희컵밥도시락,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",56~66분
신문로2가,스쿨푸드-종로점,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",40~50분
신문로2가,테이크아웃이프커피,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
신문로2가,하루한줄경희궁자이점,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",23분
신문로2가,북경반점-남대문점,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",53~63분
신문로2가,진미칼국수,0,0,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
신문로2가,롯데리아-서대문역점,0,0,사장님 리뷰가 없어요,"9,000원 이상 배달",26~36분
신문로2가,소풍카페,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
신문로2가,아토도시락,0,0,사장님 리뷰가 없어요,"13,000원 이상 배달",25분
신문로2가,정동설렁탕,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
신문로2가,삼원일식,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",20분
신문로2가,이종구낙지세상-독립문사거리점,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
신문로2가,피자파티투나잇,0,0,사장님 리뷰가 없어요,"15,000원 이상 배달",31분
재동,파리바게뜨-종로세무서점,★ 4.8,662,79,"12,000원 이상 배달",55~65분
재동,PB델리-종로세무서점,★ 4.5,2,1,"11,000원 이상 배달",44~54분
재동,도미노피자-세종로점,★ 4.8,327,335,"21,900원 이상 배달",35~45분
재동,두마리찜닭두찜-종로혜화점,★ 4.9,557,20,"15,800원 이상 배달",55~65분
재동,돈치킨-종로5가점,★ 4.6,252,247,"16,000원 이상 배달",35분
재동,파파존스피자-을지로점,★ 4.8,37,104,"15,000원 이상 배달",27~37분
재동,원할머니보쌈-명동점,★ 4.6,250,38,"27,000원 이상 배달",38~48분
재동,멕시카나-종로점,★ 4.8,38,100,"16,000원 이상 배달",45~55분
재동,박가부대-종로2가점,★ 4.7,383,6,"15,000원 이상 배달",55~65분
재동,빕스-제일제당센터점,★ 4.8,103,55,"15,000원 이상 배달",29분
재동,맘스터치-종각역점,★ 4.5,4,28,"12,000원 이상 배달",58~68분
재동,CU-종로창덕궁점,★ 4.4,37,1170,"10,000원 이상 배달",45~55분
재동,굽네치킨&피자-종로4가점,★ 4.8,134,892,"15,000원 이상 배달",49~59분
재동,자담치킨-종로점,★ 4.7,103,238,"17,000원 이상 배달",58~68분
재동,에그드랍-동대문점,★ 3.7,12,25,"8,000원 이상 배달",57~67분
재동,유가네닭갈비-대학로점,★ 5.0,55,621,"15,000원 이상 배달",55~65분
재동,쫄면주는삼겹본능by놀부-왕십리뉴타운점,★ 4.8,30,1384,"15,000원 이상 배달",43~53분
재동,돈까스퐁당떡볶이공수간-왕십리뉴타운점,★ 4.9,1327,467,"15,000원 이상 배달",38~48분
재동,백종원의미정국수&컵밥-대학로점,★ 4.8,1407,78,"10,000원 이상 배달",23분
재동,써브웨이-안국점,★ 4.7,237,120,"5,000원 이상 배달",23분
재동,힐사이드테이블,★ 4.9,899,264,"12,000원 이상 배달",24분
재동,리더스커피앤와인,★ 4.9,247,205,"12,000원 이상 배달",32분
재동,피자보이시나-대학로점,★ 4.7,1879,27,"14,900원 이상 배달",42~52분
재동,스쿨푸드-종로점,★ 4.6,2547,254,"12,000원 이상 배달",40~50분
재동,A만두여기요-2호점,★ 5.0,235,2992,"16,000원 이상 배달",31분
재동,후룩뽕,★ 4.8,281,5,"10,000원 이상 배달",50~60분
재동,마포만두-시청점,★ 4.8,264,902,"9,000원 이상 배달",23분
재동,카페다오,★ 4.9,263,250,"10,000원 이상 배달",24분
재동,뎁짜이,★ 4.7,166,1,"12,000원 이상 배달",25분
재동,리킨치킨,★ 4.8,811,37,"12,000원 이상 배달",50~60분
재동,크리스탈드래곤&홍콩음식전문점,★ 4.4,390,202,"13,000원 이상 배달",25분
재동,롤인익선,★ 5.0,3,103,"10,000원 이상 배달",28분
재동,바르다김선생-광화문점,★ 4.9,3122,80,"15,000원 이상 배달",41~51분
재동,혜화현초밥,★ 4.5,302,1109,"10,000원 이상 배달",22분
재동,싸움의고수-성균관대점,★ 4.9,401,사장님 리뷰가 없어요,"7,500원 이상 배달",24분
재동,밀크홀1937-종로점,★ 4.8,160,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
재동,꿀밥상,★ 4.7,3,사장님 리뷰가 없어요,"12,000원 이상 배달",22분
재동,요거트맨 종로서적점,★ 4.7,191,사장님 리뷰가 없어요,"10,900원 이상 배달",22분
재동,카페자스-광화문점,0,0,사장님 리뷰가 없어요,"11,000원 이상 배달",23분
재동,자연담은도시락 광화문점,0,0,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
창신동,파리바게뜨-동묘역점,★ 4.9,1746,294,"12,000원 이상 배달",55~65분
창신동,직화삼겹직구삼-왕십리점,★ 4.8,631,1856,"12,000원 이상 배달",53~63분
창신동,도미노피자-대학로점,★ 4.8,759,148,"21,900원 이상 배달",35~45분
창신동,호식이두마리치킨-신당점,★ 4.9,695,79,"14,000원 이상 배달",57~67분
창신동,반올림피자샵-다산점,★ 4.8,1110,109,"14,900원 이상 배달",55~65분
창신동,코리엔탈깻잎두마리치킨-고대점,★ 4.8,937,2,"12,000원 이상 배달",52~62분
창신동,호치킨-동대문점,★ 4.8,644,541,"13,900원 이상 배달",60~70분
창신동,PB델리-동묘역점,★ 4.0,3,120,"11,000원 이상 배달",56~66분
창신동,돈치킨-숭인점,★ 4.5,434,335,"16,000원 이상 배달",32분
창신동,원할머니보쌈족발-본점,★ 4.5,541,179,"12,000원 이상 배달",56~66분
창신동,파파존스피자-대학로점,★ 4.7,147,60,"15,000원 이상 배달",25~35분
창신동,두마리찜닭두찜-종로혜화점,★ 4.9,557,55,"21,500원 이상 배달",57~67분
창신동,네네치킨-창신점,★ 5.0,190,59,"17,000원 이상 배달",46~56분
창신동,놀부부대찌개-을지로6가2호점,★ 4.7,152,9,"20,000원 이상 배달",50~60분
창신동,쫄면주는삼겹본능by놀부-왕십리뉴타운점,★ 5.0,55,28,"15,000원 이상 배달",43~53분
창신동,놀부보쌈족발-을지로6가2호점,★ 4.7,106,259,"20,000원 이상 배달",45~55분
창신동,미스터피자-왕십리점,★ 4.8,9,29,"19,900원 이상 배달",50~60분
창신동,돈까스퐁당떡볶이공수간-왕십리뉴타운점,★ 4.8,30,49,"15,000원 이상 배달",45~55분
창신동,아웃백-명동점,★ 4.8,260,32,"20,000원 이상 배달",53~63분
창신동,맘스터치-신설동역점,★ 4.5,123,26,"13,000원 이상 배달",50~60분
창신동,자담치킨-보문점,★ 4.9,454,44,"16,000원 이상 배달",58~68분
창신동,떡참떡볶이참잘하는집-성북안암점,★ 5.0,80,1170,"12,000원 이상 배달",35~45분
창신동,빕스-제일제당센터점,★ 4.8,103,1005,"15,000원 이상 배달",27분
창신동,CU-동묘역점,★ 5.0,1,66,"10,000원 이상 배달",46~56분
창신동,파스쿠찌-서울대병원점,★ 4.9,38,97,"12,000원 이상 배달",42~52분
창신동,또봉이통닭-서울대학로점,★ 4.8,27,1235,"9,900원 이상 배달",45~55분
창신동,흥부찜닭by놀부-정릉점,★ 4.6,191,523,"19,000원 이상 배달",55~65분
창신동,유가네닭갈비-대학로점,★ 3.7,12,1386,"15,000원 이상 배달",54~64분
창신동,돈피자-숭인점,★ 4.3,3,284,"16,000원 이상 배달",30분
창신동,찜꽁찜닭-신설동점,★ 4.9,1327,2101,"10,500원 이상 배달",44~54분
창신동,곱떡치떡-신설동점,★ 4.6,2154,936,"10,500원 이상 배달",44~54분
창신동,백종원의미정국수&컵밥-대학로점,★ 4.8,695,1180,"10,000원 이상 배달",22분
창신동,중화명가-삼선점,★ 4.7,3103,1853,"9,000원 이상 배달",35~45분
창신동,베트남쌀국수미스사이공 신설동점,★ 4.7,1920,25,"11,900원 이상 배달",22분
창신동,경상북도한우홍보판매관,★ 4.7,3158,621,"18,000원 이상 배달",30분
창신동,옐로우피자-안암점,★ 4.5,3100,892,"10,000원 이상 배달",53~63분
창신동,샤해루,★ 4.8,1386,50,"9,000원 이상 배달",43~53분
창신동,버거킹-혜화역점,★ 4.9,296,1831,"12,000원 이상 배달",25~35분
창신동,A만두여기요-2호점,★ 4.9,1435,16,"16,000원 이상 배달",26분
창신동,갈비민족-본점,★ 4.8,1923,108,"7,000원 이상 배달",30~40분
창신동,더블식스버거,★ 4.9,1858,667,"12,000원 이상 배달",22분
창신동,구구족-성신여대역점,★ 4.7,1879,3538,"19,000원 이상 배달",28분
창신동,꼬꼬방집으로삼겹-왕십리점,★ 4.6,2134,1531,"11,000원 이상 배달",26분
창신동,닥터찬의찌개백반-성신여대점,★ 4.9,899,1,"10,000원 이상 배달",51~61분
창신동,구구족-신당점,★ 4.9,2399,51,"19,000원 이상 배달",26분
창신동,스쿨푸드-종로점,★ 4.9,1833,86,"9,000원 이상 배달",39~49분
창신동,중앙아구찜&탕,★ 4.9,2368,8,"30,000원 이상 배달",58~68분
창신동,피자보이시나-대학로점,★ 4.9,679,1041,"14,900원 이상 배달",43~53분
창신동,지코바치킨-안암점,★ 4.8,132,5,"17,000원 이상 배달",65~75분
창신동,치꼬뱅-신설동점,★ 4.6,1582,241,"10,500원 이상 배달",44~54분
창신동,폭풍토핑피자스톰-안암점,★ 4.8,3846,7,"15,900원 이상 배달",61~71분
창신동,청년피자-성북구점,★ 4.8,1668,1100,"15,900원 이상 배달",55~65분
창신동,왕손피자-성북점,★ 5.0,175,593,"14,000원 이상 배달",43~53분
창신동,화덕피자전문뚜띠쿠치나-용두점,★ 4.9,160,306,"13,000원 이상 배달",25분
창신동,벌떡떡볶이-동대문점,★ 4.7,1643,900,"12,000원 이상 배달",44~54분
창신동,잭아저씨족발보쌈-본점,★ 4.8,204,3529,"30,000원 이상 배달",38~48분
창신동,펠어커피-성신여대점,★ 4.9,187,294,"10,000원 이상 배달",25분
창신동,뜸들이다-상왕십리점,★ 4.8,892,1198,"8,700원 이상 배달",20분
창신동,처갓집양념치킨-왕십리점,★ 4.1,8,8,"16,000원 이상 배달",51~61분
창신동,최고당돈가스-성신여대점,★ 4.8,1139,86,"13,000원 이상 배달",27분
창신동,유자유김치떡볶이-본점,★ 4.9,1785,30,"14,500원 이상 배달",38~48분
창신동,떡세스,★ 4.9,402,322,"13,000원 이상 배달",25분
창신동,박가부대-신설동역점,★ 4.9,2283,482,"9,000원 이상 배달",53~63분
창신동,위키위키와이키키,★ 4.9,3536,2,"13,000원 이상 배달",20~30분
창신동,혼밥대왕-성북보문점,★ 4.9,1746,1,"6,900원 이상 배달",55~65분
창신동,웃긴떡볶이,★ 4.8,3543,1144,"10,000원 이상 배달",26분
창신동,모모타코야끼,★ 4.8,2366,1866,"8,000원 이상 배달",42~52분
창신동,초밥좋은날,★ 4.8,89,1392,"18,000원 이상 배달",55~65분
창신동,대한닭발1979-신설동역점,★ 4.7,122,35,"20,000원 이상 배달",39~49분
창신동,배떡-성신여대점,★ 4.9,556,585,"12,000원 이상 배달",45~55분
창신동,파리바게뜨-동묘역점,★ 4.7,2534,391,"12,000원 이상 배달",55~65분
창신동,멘부리,★ 4.8,1678,463,"14,500원 이상 배달",46~56분
창신동,처갓집양념치킨-안암점,★ 4.9,1096,919,"17,000원 이상 배달",41~51분
창신동,뜸들이다-동대문점,★ 4.8,45,1063,"8,700원 이상 배달",21분
창신동,만선동태찜탕,★ 4.9,1148,1109,"12,000원 이상 배달",20~30분
창신동,육회란연어다-돈암점,★ 4.8,1883,1286,"9,000원 이상 배달",29분
창신동,원할머니보쌈-종로5가점,★ 4.9,1395,4,"25,000원 이상 배달",43~53분
창신동,그남자의김치찌개,★ 4.9,35,122,"8,000원 이상 배달",31분
창신동,지코바치킨-돈암1호점,★ 4.9,1804,15,"17,000원 이상 배달",55~65분
창신동,뜸들이다-안암점,★ 4.9,29,2,"8,700원 이상 배달",23분
창신동,난이네불맛제육&갈치조림,★ 4.8,503,158,"16,000원 이상 배달",27분
창신동,아빠두리만든떡볶이-한성대점,★ 4.9,1277,1384,"14,000원 이상 배달",35~45분
창신동,족발야시장-성신여대점,★ 4.8,28,976,"23,000원 이상 배달",41~51분
창신동,인정국물떡볶이&눈꽃빙수,★ 4.7,950,2346,"15,000원 이상 배달",46~56분
창신동,오너비OWNERB,★ 5.0,15,983,"8,500원 이상 배달",21분
창신동,푸라닭-성신여대점,★ 4.8,1529,804,"15,900원 이상 배달",55~65분
창신동,은식당,★ 4.6,1535,1227,"12,000원 이상 배달",25분
창신동,딸기하우스-스페셜퓨전분식,★ 4.8,1854,603,"12,000원 이상 배달",28분
창신동,큰집닭강정-동묘점,★ 4.7,4019,1054,"10,000원 이상 배달",26분
창신동,홍콩반점0410-대학로점,★ 4.9,923,335,"13,000원 이상 배달",25분
창신동,파스타마켓-대학로점,★ 4.8,18,3450,"12,000원 이상 배달",26분
창신동,귀한족발-본점,★ 4.7,775,1877,"29,000원 이상 배달",44~54분
창신동,맥도날드-서울시동묘역점,★ 4.8,768,109,"3,000원 이상 배달",51~61분
창신동,김준현의피자헤븐-종로성대점,★ 4.8,628,398,"14,000원 이상 배달",36~46분
창신동,혼밥대왕-왕십리점,★ 4.6,2547,599,"7,500원 이상 배달",55~65분
창신동,977커피,★ 4.8,1000,156,"9,000원 이상 배달",25분
창신동,응급실국물떡볶이-신당역점,★ 4.7,1530,2,"15,000원 이상 배달",47~57분
창신동,메이크데이,★ 4.8,2594,174,"12,000원 이상 배달",23분
창신동,경복궁우동냉면 고려대점,★ 4.8,2251,553,"7,000원 이상 배달",23분
창신동,봉구스밥버거-한성대점,★ 4.4,1912,199,"10,000원 이상 배달",23분
창신동,피자나라치킨공주-서울삼선점,★ 4.9,815,1613,"10,900원 이상 배달",48~58분
창신동,레알간장게장-종로점,★ 4.7,1283,1729,"12,900원 이상 배달",45~55분
창신동,후룩뽕,★ 4.2,891,78,"10,000원 이상 배달",48~58분
창신동,후라이드참잘하는집-한성대점,★ 4.8,1054,166,"14,000원 이상 배달",45~55분
창신동,롯데리아-청구역점,★ 4.8,1407,2,"9,000원 이상 배달",25~35분
창신동,큰맘할매순대국-창신역점,★ 4.5,1547,68,"15,000원 이상 배달",55~65분
창신동,돈카와치돈카츠&우동,★ 4.9,335,7,"14,000원 이상 배달",45~55분
창신동,노랑통닭-고대점,★ 4.7,3454,1073,"17,000원 이상 배달",50~60분
창신동,피자헛-창신점,★ 4.7,2140,65,"19,900원 이상 배달",28~38분
창신동,짜장면짬뽕맛있는집,★ 4.9,736,9,"12,000원 이상 배달",33~43분
창신동,직화삼겹직구삼-왕십리점,★ 4.9,849,986,"12,000원 이상 배달",53~63분
창신동,박지후스시,★ 4.9,796,1856,"16,000원 이상 배달",29분
창신동,응급실국물떡볶이-안암점,★ 4.9,843,553,"15,000원 이상 배달",49~59분
창신동,쌀통닭-북창동점,★ 5.0,2,113,"15,900원 이상 배달",46~56분
창신동,KFC-동대문점,★ 4.7,489,21,"8,000원 이상 배달",50~60분
창신동,만복식당-성신여대점,★ 4.9,553,207,"8,900원 이상 배달",30분
창신동,교촌치킨-동대문1호점,★ 4.6,1252,142,"15,000원 이상 배달",45~55분
창신동,롯데리아-제기역점,★ 4.8,1612,1298,"9,000원 이상 배달",28~38분
창신동,입큰아구찜&알곤이찜-신당점,★ 4.6,3801,86,"18,000원 이상 배달",53~63분
창신동,무모한초밥-왕십리점,★ 4.8,31,136,"15,000원 이상 배달",27분
창신동,매스플레이트,★ 5.0,235,570,"9,900원 이상 배달",26분
창신동,파리바게뜨-왕십리텐즈힐점,★ 4.9,481,15,"12,000원 이상 배달",65~75분
창신동,동내부찌-성동구점,★ 4.7,1085,120,"14,000원 이상 배달",28분
창신동,알부자찜전문점,★ 4.8,343,741,"30,000원 이상 배달",60~70분
창신동,탐나종합어시장-신당역점,★ 4.9,327,1,"20,000원 이상 배달",54~64분
창신동,오로지백반,★ 4.9,651,1,"15,000원 이상 배달",48~58분
창신동,롯데리아-한성대입구역점,★ 4.9,1081,148,"9,000원 이상 배달",25~35분
창신동,BHC-종로성대점,★ 4.9,276,9,"15,000원 이상 배달",35~45분
창신동,사마르칸트시티,★ 4.6,65,79,"15,000원 이상 배달",25분
창신동,카페다오,★ 4.8,31,332,"10,000원 이상 배달",22분
창신동,김밥천국-성균관대점,★ 4.7,2029,사장님 리뷰가 없어요,"10,000원 이상 배달",55~65분
